Time,CellName,PRBUsageUL,PRBUsageDL,meanThr_DL,meanThr_UL,maxThr_DL,maxThr_UL,meanUE_DL,meanUE_UL,maxUE_DL,maxUE_UL,maxUE_UL+DL,Unusual
8:00,7WLTE,0.896,2.289,0.504,0.05,13.806,0.559,1.095,0.01,4,2,6,1
3:00,7ULTE,0.101,0.808,0.004,0.002,0.429,0.062,0.525,0.01,2,1,3,0
18:15,4ALTE,9.398,6.568,3.43,0.1,47.362,1.069,1.192,1.041,5,3,8,0
11:15,3CLTE,8.993,1.112,0.143,0.034,17.162,0.512,1.182,1.061,5,3,8,0
1:45,6VLTE,1.194,3.383,0.734,0.043,24.47,0.929,1.174,0.01,5,4,9,1
6:15,4ALTE,0.796,0.398,0.019,0.008,1.121,0.159,1.005,0.995,2,1,3,1
17:15,10CLTE,6.871,4.042,1.671,0.042,23.369,0.652,1.101,1.041,3,2,5,0
16:00,9BLTE,7.983,1.819,0.404,0.045,20.639,0.789,1.162,1.061,4,4,8,0
3:30,7ULTE,0.202,0.808,0.016,0.008,0.305,0.234,1.061,0.01,3,2,5,0
15:45,6WLTE,1.819,10.004,1.136,0.072,16.204,0.813,1.283,0.01,7,3,10,0
2:30,6WLTE,0.808,2.627,0.314,0.037,4.141,0.87,1.132,0.01,3,3,6,0
23:30,6ALTE,4.446,0.606,0.112,0.023,2.795,0.231,1.051,0.01,3,2,5,0
3:45,4ALTE,0.505,0.404,0.029,0.011,0.173,0.125,1.011,1.011,2,1,3,0
10:45,3ALTE,10.149,1.294,0.54,0.078,29.089,1.725,1.124,1.035,4,4,8,1
9:30,1CLTE,19.604,3.638,1.088,0.079,22.214,0.738,1.334,1.213,6,5,11,0
8:00,4ALTE,0.697,0.398,0.036,0.009,1.466,0.13,1.005,0.995,2,1,3,1
8:15,3CLTE,7.478,1.92,1.118,0.05,18.194,0.739,1.152,1.031,4,3,7,0
4:30,7ULTE,0.101,0.808,0.015,0.006,0.214,0.114,1.021,0.01,2,2,4,0
18:00,9ALTE,3.941,0.808,0.204,0.024,27.457,0.326,1.071,1.021,4,3,7,0
12:15,6VLTE,3.184,7.065,1.086,0.082,16.729,1.066,1.353,0.01,6,3,9,1
8:00,8CLTE,5.053,0.707,0.188,0.023,10.486,0.369,1.101,1.031,5,3,8,0
23:30,9BLTE,2.627,0.505,0.18,0.028,6.115,0.588,1.031,1.011,3,2,5,0
3:45,10ALTE,3.84,0.707,0.165,0.014,24.051,1.448,1.021,1.011,2,2,4,0
20:30,7VLTE,1.112,2.021,0.199,0.032,10.055,0.492,1.202,0.01,5,3,8,0
17:00,7ULTE,4.345,9.196,1.389,0.146,19.667,1.569,1.748,0.01,9,5,14,0
6:15,10ALTE,1.791,0.697,0.265,0.024,6.551,0.309,1.005,0.995,2,2,4,1
5:15,7ULTE,0.199,0.896,0.039,0.008,2.844,0.276,1.025,0.01,3,2,5,1
0:45,6BLTE,15.36,2.324,0.971,0.062,28.781,5.393,1.172,0.01,5,3,8,0
4:45,6VLTE,1.393,1.692,0.204,0.067,4.08,3.257,1.075,0.01,4,3,7,1
1:15,9ALTE,0.796,0.498,0.085,0.016,4.823,0.241,1.015,0.995,2,1,3,1
19:45,8BLTE,23.545,3.133,1.027,0.097,24.835,0.903,1.354,1.132,6,5,11,0
5:00,7VLTE,0.199,0.796,0.053,0.008,0.237,0.157,0.856,0.01,2,2,4,1
21:00,8BLTE,16.572,1.92,0.665,0.069,49.488,1.848,1.273,1.091,5,4,9,0
13:15,3BLTE,11.642,2.09,0.869,0.045,52.565,0.566,1.134,1.025,4,3,7,1
6:45,10ALTE,2.526,0.404,0.031,0.011,0.962,0.15,1.021,1.021,2,2,4,0
3:00,10ALTE,2.122,1.415,1.06,0.026,28.965,0.588,1.021,1.011,3,2,5,0
13:00,8BLTE,9.851,2.189,0.818,0.114,46.432,3.268,1.134,1.045,5,4,9,1
15:00,1ALTE,23.039,2.324,0.582,0.082,31.503,0.942,1.394,1.172,6,5,11,0
4:15,6ULTE,0.202,0.808,0.06,0.011,1.323,0.12,1.021,0.01,2,2,4,0
20:15,3ALTE,8.259,1.592,0.284,0.035,18.166,0.611,1.144,1.114,5,4,9,1
3:00,6WLTE,0.498,1.294,0.246,0.015,15.14,0.34,1.025,0.01,3,2,5,1
17:45,10BLTE,4.378,1.095,0.413,0.029,14.231,1.027,1.045,1.005,3,2,5,1
8:45,6VLTE,0.808,2.324,0.531,0.029,17.226,0.373,1.081,0.01,3,3,6,0
4:00,6WLTE,1.393,1.99,0.202,0.039,5.015,0.58,1.065,0.01,3,3,6,1
0:15,10BLTE,5.154,9.398,4.766,0.066,47.668,1.895,1.112,1.021,4,3,7,0
0:00,2ALTE,0.1,0.398,0,0.003,0,0.005,0.995,0.01,1,1,2,1
10:30,7WLTE,3.133,10.61,3.203,0.148,33.447,1.506,1.364,0.01,6,4,10,0
12:30,2ALTE,0.808,0.404,0.007,0.01,0.078,0.112,1.011,0.01,2,1,3,0
21:00,7BLTE,0.303,0.909,0.242,0.037,15.997,0.673,1.293,0.01,6,3,9,0
8:30,5BLTE,12.328,0.707,0.083,0.024,4.94,0.398,1.101,1.031,4,2,6,0
20:15,10BLTE,6.972,1.213,0.359,0.026,9.157,0.295,1.101,1.031,4,3,7,0
19:00,8CLTE,4.08,1.393,0.508,0.025,36.525,0.61,1.035,1.005,3,2,5,1
18:30,4BLTE,27.89,4.648,1.52,0.175,32.178,1.724,1.677,1.223,7,5,12,0
2:45,7ALTE,0,0.505,0.236,0.016,12.252,0.407,1.031,0.01,2,1,3,0
15:15,6ALTE,13.035,1.415,0.455,0.069,12.854,0.931,1.182,0.01,4,4,8,0
2:15,5CLTE,3.98,0.498,0.074,0.012,15.074,0.273,1.035,0.995,3,2,5,1
0:45,7BLTE,0.505,0.808,0.199,0.067,22.382,6.131,1.122,0.01,5,2,7,0
4:45,7VLTE,0.303,0.808,0.021,0.011,0.183,0.578,1.081,0.01,3,2,5,0
14:15,9ALTE,7.861,2.488,0.628,0.033,25.852,1.328,1.085,1.005,4,2,6,1
5:30,10CLTE,4.85,0.606,0.116,0.025,8.439,0.664,1.051,1.011,3,2,5,0
7:30,8BLTE,5.255,1.718,0.458,0.032,19.171,2.868,1.081,1.021,4,3,7,0
23:00,5BLTE,12.833,0.808,0.152,0.045,13.442,0.511,1.112,1.041,4,3,7,0
12:45,7VLTE,1.891,3.98,0.572,0.06,20.708,0.991,1.224,0.01,5,3,8,1
0:00,5CLTE,10.812,4.446,0.738,0.054,9.209,0.76,1.243,1.071,4,4,8,0
21:30,8ALTE,16.517,2.886,0.691,0.068,22.547,0.702,1.274,1.174,5,5,10,1
1:45,6CLTE,2.93,0.505,0.039,0.015,4.323,0.161,1.041,0.01,2,2,4,0
22:15,6BLTE,24.151,7.478,3.373,0.524,55.121,45.034,1.263,0.01,5,4,9,0
12:00,6CLTE,10.004,1.213,0.343,0.051,18.439,2.419,1.152,0.01,5,3,8,0
10:30,1ALTE,11.443,6.269,2.649,0.158,61.743,26.017,1.214,1.065,5,4,9,1
8:30,4CLTE,9.552,1.692,0.47,0.049,35.881,1.83,1.154,1.045,4,4,8,1
8:30,6VLTE,1.112,2.627,0.392,0.036,9.073,0.531,1.101,0.01,3,3,6,0
16:45,7VLTE,1.92,3.234,0.32,0.045,8.743,1.336,1.273,0.01,5,4,9,0
9:30,6CLTE,4.951,0.606,0.062,0.022,4.814,0.397,1.051,0.01,3,2,5,0
3:00,6VLTE,0.707,1.112,0.074,0.028,4.883,1.328,1.112,0.01,4,3,7,0
22:45,1CLTE,39.601,6.667,1.773,0.34,27.645,7.389,2.308,1.781,9,8,17,1
6:00,6WLTE,0.398,1.592,0.37,0.017,10.851,0.371,1.025,0.01,3,2,5,1
17:00,7VLTE,1.819,2.93,0.222,0.042,7.438,0.511,1.243,0.01,5,3,8,0
6:45,6BLTE,7.074,0.606,0.039,0.021,2.62,3.486,1.061,0.01,3,2,5,0
10:00,6WLTE,0.995,6.567,0.655,0.049,10.313,0.806,1.174,0.01,5,3,8,1
2:00,10ALTE,6.07,0.697,0.166,0.031,10.725,0.284,1.055,1.005,3,2,5,1
6:30,3BLTE,2.425,0.505,0.036,0.015,1.845,0.175,1.021,1.011,3,2,5,0
9:30,1ALTE,5.97,0.697,0.147,0.018,3.328,0.192,1.055,1.015,3,3,6,1
5:15,7ULTE,0,0.808,0.021,0.002,2.99,0.106,1.021,0.01,2,1,3,0
8:30,7BLTE,0.202,0.808,0.26,0.029,52.492,0.672,1.192,0.01,5,2,7,0
6:00,6WLTE,0.101,1.011,0.058,0.015,1.659,0.232,1.031,0.01,2,2,4,0
6:00,7VLTE,0.199,0.896,0.24,0.013,1.72,0.074,1.075,0.01,3,2,5,1
2:00,3BLTE,6.972,1.516,0.478,0.041,27.223,0.713,1.101,1.051,4,3,7,0
15:45,7CLTE,0.808,2.324,1.108,0.067,28.622,1.46,1.293,0.01,5,3,8,0
3:30,3BLTE,2.728,0.606,0.108,0.011,7.931,0.223,1.031,1.011,2,2,4,0
12:00,5BLTE,17.482,2.829,0.643,0.053,15.941,0.537,1.304,1.253,5,4,9,0
18:00,3ALTE,13.844,2.021,0.324,0.056,10.51,0.777,1.253,1.091,5,5,10,0
6:00,5CLTE,3.436,0.404,0.013,0.007,0.586,0.153,1.031,1.011,2,2,4,0
11:30,4CLTE,11.924,1.415,0.322,0.046,15.989,0.861,1.182,1.142,6,5,11,0
16:00,6ULTE,1.819,2.829,0.558,0.071,28.233,1.127,1.364,0.01,6,4,10,0
6:45,3ALTE,4.677,1.592,0.693,0.029,17.705,1.48,1.055,1.005,4,2,6,1
9:45,7VLTE,1.415,2.021,0.295,0.033,14.164,0.643,1.132,0.01,4,3,7,0
10:15,1ALTE,24.454,2.728,0.948,0.106,20.395,1.172,1.475,1.132,7,4,11,0
5:45,7CLTE,0,0.404,0.06,0.014,3.586,0.225,1.021,0.01,2,1,3,0
18:15,2ALTE,0.606,0.404,0.018,0.024,0.13,0.064,1.011,0.01,1,1,2,0
14:15,4CLTE,18.492,5.255,1.168,0.091,27.585,1.913,1.334,1.324,7,6,13,0
15:45,8ALTE,16.673,1.617,0.301,0.06,10.077,0.459,1.202,1.112,6,5,11,0
18:30,7WLTE,1.213,2.324,0.18,0.027,12.487,0.518,1.132,0.01,4,3,7,0
21:30,6CLTE,5.473,0.896,0.191,0.037,8.442,0.697,1.055,0.01,4,3,7,1
11:15,6ALTE,18.694,4.85,3.001,0.1,35.382,3.721,1.344,0.01,6,4,10,0
19:30,10ALTE,13.238,1.718,0.769,0.052,44.374,0.983,1.172,1.071,4,3,7,0
6:30,8ALTE,5.558,1.112,0.551,0.044,56.338,0.996,1.081,1.021,4,2,6,0
10:30,6CLTE,5.659,1.011,0.624,0.035,58.243,1.522,1.081,0.01,4,2,6,0
1:45,4CLTE,8.589,1.617,0.532,0.058,17.67,0.67,1.162,1.112,4,4,8,0
14:00,3BLTE,24.353,3.234,0.605,0.07,17.976,0.664,1.344,1.253,6,7,13,0
13:15,4CLTE,25.97,2.488,0.558,0.108,55.524,0.883,1.294,1.303,6,7,13,1
20:15,5BLTE,15.663,2.223,0.376,0.065,10.575,0.841,1.243,1.162,5,4,9,0
17:30,8BLTE,9.154,1.692,0.483,0.063,44.642,2.364,1.134,1.025,5,3,8,1
7:15,5BLTE,6.568,0.505,0.044,0.009,2.136,0.153,1.041,1.021,3,2,5,0
8:15,10CLTE,4.85,1.819,0.264,0.026,5.073,0.345,1.081,1.041,3,3,6,0
14:00,9BLTE,4.143,0.606,0.089,0.017,4.771,0.325,1.031,1.021,3,2,5,0
14:00,6CLTE,7.276,1.011,0.214,0.284,6.872,12.156,1.071,0.01,4,3,7,0
10:15,6ULTE,4.042,7.68,2.303,0.223,43.69,2.713,1.93,0.01,8,4,12,0
8:15,7ALTE,0.404,1.011,0.251,0.027,9.719,0.794,1.112,0.01,3,2,5,0
16:45,6WLTE,2.829,6.972,1.33,0.182,28.355,11.449,1.304,0.01,5,3,8,0
8:30,7ULTE,1.213,6.972,1.43,0.067,23.393,0.872,1.405,0.01,6,3,9,0
19:45,6VLTE,2.886,8.657,1.838,0.104,28.512,2.583,1.463,0.01,6,4,10,1
2:30,3ALTE,2.223,0.505,0.035,0.011,0.8,0.18,1.031,1.011,3,2,5,0
22:45,1CLTE,31.84,20.298,2.55,0.172,14.899,0.596,1.831,1.751,9,7,16,1
12:15,3CLTE,11.217,1.92,0.743,0.069,50.503,1.754,1.202,1.071,5,4,9,0
5:00,7WLTE,0,0.707,0.011,0.006,0.19,0.031,0.99,0.01,2,1,3,0
17:15,5BLTE,27.991,2.728,0.999,0.095,38.081,1.856,1.405,1.142,6,4,10,0
5:45,6CLTE,1.213,0.404,0.017,0.017,0.322,0.157,1.031,0.01,2,2,4,0
20:30,9BLTE,4.951,0.606,0.184,0.022,12.105,0.479,1.051,1.021,4,2,6,0
9:00,8CLTE,6.467,0.606,0.064,0.017,5.023,0.496,1.051,1.021,3,3,6,0
12:30,3CLTE,16.471,1.819,0.494,0.067,8.687,0.402,1.263,1.132,5,4,9,0
4:45,6ALTE,2.223,0.808,0.181,0.012,12.811,0.187,1.031,0.01,3,2,5,0
4:15,3CLTE,0.202,0.404,0.017,0.008,0.187,0.07,1.011,1.011,1,1,2,0
19:30,4CLTE,19.098,4.547,1.085,0.083,33.155,0.427,1.415,1.405,6,6,12,0
11:30,8ALTE,23.848,2.627,0.939,0.111,76.91,2.28,1.405,1.162,6,5,11,0
15:30,1ALTE,27.182,6.467,2.189,0.134,24.951,1.161,1.536,1.233,8,6,14,0
12:30,7ULTE,3.335,4.951,0.561,0.058,23.735,0.586,1.334,0.01,6,4,10,0
23:45,8CLTE,6.965,0.896,0.216,0.04,9.892,0.942,1.085,1.015,4,3,7,1
4:45,4ALTE,1.112,0.505,0.09,0.015,0.843,0.157,1.021,1.011,2,1,3,0
12:30,1BLTE,9.552,1.194,0.256,0.043,14.015,2.604,1.104,1.015,4,3,7,1
22:30,4BLTE,23.747,3.436,0.81,0.124,15.64,1.763,1.536,1.314,7,6,13,0
4:30,4CLTE,9.652,1.891,0.527,0.04,6.661,0.454,1.035,1.005,3,3,6,1
14:45,5ALTE,16.976,3.133,0.785,0.104,19.104,4.217,1.304,1.172,6,5,11,0
22:15,6ULTE,0.909,2.122,0.557,0.036,17.235,0.4,1.081,0.01,3,3,6,0
6:15,6CLTE,3.941,1.011,0.182,0.035,13.088,6.069,1.041,0.01,3,2,5,0
6:00,10CLTE,2.324,0.606,0.238,0.026,4.724,0.343,1.021,1.011,2,2,4,0
6:00,7VLTE,0.404,0.909,0.01,0.012,0.307,0.131,1.011,0.01,3,2,5,0
3:30,6BLTE,9.398,0.909,0.19,0.022,11.504,0.81,1.071,0.01,4,3,7,0
14:45,4ALTE,3.638,0.606,0.116,0.021,4.319,0.327,1.061,1.031,3,3,6,0
19:30,5CLTE,20.715,2.93,0.586,0.08,15.856,0.469,1.384,1.112,6,4,10,0
13:30,5CLTE,12.338,2.587,1.139,0.1,34.894,1.516,1.294,1.055,5,3,8,1
14:45,7CLTE,0.199,0.498,0.138,0.021,7.003,0.814,1.035,0.01,3,2,5,1
11:00,10ALTE,25.263,3.335,0.9,0.126,27.275,1.397,1.455,1.213,7,5,12,0
0:15,7ALTE,0.202,0.707,0.117,0.016,6.934,0.222,1.071,0.01,4,2,6,0
7:45,3CLTE,3.335,0.606,0.158,0.018,4.124,0.4,1.031,1.011,2,2,4,0
4:45,1BLTE,2.526,0.808,0.379,0.025,14.023,0.543,1.031,1.011,3,2,5,0
9:15,9ALTE,1.692,0.697,0.452,0.037,18.562,0.818,1.025,0.995,3,2,5,1
15:45,7ULTE,1.692,2.189,0.375,0.115,16.877,7.607,1.114,0.01,4,3,7,1
2:45,7WLTE,0.101,0.808,0.018,0.004,2.589,0.278,1.021,0.01,2,1,3,0
10:30,3BLTE,16.673,2.526,0.608,0.06,30.282,0.881,1.243,1.132,6,4,10,0
7:15,1CLTE,10.307,0.606,0.059,0.023,1.157,0.698,1.101,1.021,4,3,7,0
7:30,1CLTE,12.935,0.896,0.162,0.029,38.371,2.056,1.075,1.015,5,3,8,1
11:45,7ULTE,5.255,5.558,0.761,0.11,22.877,8.368,1.425,0.01,7,4,11,0
13:15,10ALTE,7.562,0.697,0.1,0.027,13.739,0.214,1.055,1.015,4,3,7,1
6:15,5CLTE,3.582,0.498,0.037,0.011,1.652,0.164,1.035,0.995,3,2,5,1
13:15,5ALTE,12.934,1.92,0.472,0.042,21.477,0.548,1.162,1.041,5,3,8,0
23:30,7ALTE,0.1,0.498,0.171,0.016,10.823,0.558,1.015,0.01,3,2,5,1
0:00,4ALTE,6.467,0.909,0.15,0.057,7.147,0.455,1.122,1.051,4,3,7,0
11:15,6ALTE,16.774,4.345,1.515,0.112,50.778,1.349,1.354,0.01,5,4,9,0
19:00,7WLTE,2.021,4.244,0.588,0.069,16.542,1.086,1.354,0.01,5,3,8,0
1:15,7ULTE,0.398,1.194,0.099,0.019,6.228,0.501,1.035,0.01,3,2,5,1
15:15,7WLTE,0.606,1.314,0.135,0.02,7.753,0.234,1.081,0.01,3,2,5,0
10:15,6CLTE,7.175,0.707,0.12,0.025,3.616,0.214,1.142,0.01,4,3,7,0
21:30,1CLTE,32.033,3.84,0.93,0.132,25.319,1.199,1.617,1.516,7,7,14,0
0:30,3ALTE,6.77,0.909,0.291,0.031,7.602,0.486,1.081,1.021,4,3,7,0
7:30,8CLTE,0.299,0.398,0.015,0.008,0.16,0.075,0.995,0.995,1,1,2,1
0:30,1BLTE,14.753,1.617,0.491,0.053,17.48,0.438,1.213,1.081,4,3,7,0
1:30,1ALTE,8.06,0.896,0.119,0.052,3.798,3.696,1.085,1.075,4,3,7,1
7:15,7VLTE,2.324,3.638,0.477,0.044,7.032,0.858,1.243,0.01,4,4,8,0
18:00,8CLTE,8.791,1.011,0.183,0.033,6.839,0.51,1.122,1.031,4,3,7,0
11:15,2ALTE,0.404,0.404,0.025,0.012,0.481,0.088,1.011,0.01,2,1,3,0
12:00,5ALTE,17.381,6.467,0.978,0.079,15.951,1.179,1.334,1.152,6,4,10,0
17:15,1CLTE,27.688,3.537,1.039,0.129,26.511,1.695,1.516,1.374,6,6,12,0
9:00,7ULTE,1.92,7.175,1.252,0.058,20.385,0.891,1.253,0.01,5,4,9,0
4:45,7VLTE,0.202,0.808,0.005,0.004,0.348,0.177,0.99,0.01,3,2,5,0
12:45,6VLTE,2.324,2.93,0.326,0.04,9.524,0.454,1.253,0.01,5,3,8,0
17:45,10BLTE,3.582,0.498,0.077,0.013,4.252,0.923,1.045,1.005,3,3,6,1
14:45,2ALTE,1.314,0.404,0.009,0.009,0.103,0.066,1.011,0.01,2,1,3,0
21:00,6WLTE,1.011,1.617,0.119,0.022,12.769,0.511,1.152,0.01,5,3,8,0
9:15,1CLTE,18.109,1.294,0.36,0.051,17.732,0.502,1.194,1.045,5,4,9,1
2:15,5ALTE,0.808,0.404,0.021,0.006,1.127,0.051,1.011,1.011,2,1,3,0
22:15,7ULTE,0.808,2.324,0.439,0.041,26.23,0.556,1.182,0.01,5,4,9,0
12:45,5BLTE,19.301,2.122,0.537,0.073,31.366,0.715,1.283,1.162,6,5,11,0
8:15,7VLTE,1.213,1.92,0.298,0.023,14.467,0.322,1.243,0.01,4,3,7,0
0:15,4BLTE,13.93,1.99,0.567,0.062,28.096,6.563,1.204,1.055,6,3,9,1
17:30,8CLTE,6.164,0.808,0.171,0.05,6.155,10.528,1.081,1.031,4,3,7,0
21:30,6VLTE,2.728,4.951,0.394,0.059,13.794,0.729,1.273,0.01,7,3,10,0
11:30,4BLTE,25.768,4.85,1.527,0.204,20.012,20.96,1.556,1.233,8,6,14,0
6:45,8BLTE,2.786,0.498,0.042,0.014,1.782,0.781,1.025,1.005,3,2,5,1
19:30,7BLTE,0.505,1.92,0.684,0.055,30.901,0.475,1.334,0.01,6,3,9,0
14:15,9BLTE,4.975,3.184,0.767,0.03,12.012,0.325,1.104,1.035,3,3,6,1
13:45,6WLTE,8.387,3.638,0.501,0.195,34.437,2.391,1.506,0.01,6,5,11,0
8:15,7CLTE,0.101,0.606,0.304,0.017,14.078,0.383,1.081,0.01,4,2,6,0
1:45,10CLTE,3.739,0.707,0.153,0.029,22.341,0.503,1.081,1.021,3,2,5,0
17:00,5CLTE,13.134,2.985,0.828,0.047,18.577,0.888,1.144,1.025,5,4,9,1
15:45,1BLTE,17.684,3.436,0.93,0.085,29.793,0.858,1.334,1.162,5,5,10,0
14:15,3BLTE,21.827,3.133,0.638,0.104,11.722,2.301,1.374,1.243,6,5,11,0
18:30,6CLTE,9.095,1.516,0.547,0.045,38.686,1.212,1.101,0.01,4,3,7,0
22:30,7BLTE,0.404,1.516,0.501,0.056,21.075,0.648,1.304,0.01,5,3,8,0
14:30,5ALTE,5.672,0.995,0.292,0.028,12.462,0.777,1.065,1.015,3,3,6,1
23:30,10BLTE,2.425,0.707,0.196,0.024,5.83,0.44,1.031,1.011,3,2,5,0
3:45,4CLTE,4.951,0.505,0.075,0.013,7.274,0.307,1.061,1.011,3,2,5,0
4:00,8ALTE,4.776,0.796,0.134,0.026,4.297,0.296,1.075,1.015,4,3,7,1
11:15,8ALTE,14.428,1.891,0.513,0.151,18.577,12.819,1.353,1.194,6,6,12,1
23:15,3ALTE,7.175,1.516,0.359,0.029,26.674,0.3,1.112,1.051,4,3,7,0
4:00,7ALTE,0,0.398,0.027,0.014,0.527,0.202,0.995,0.01,2,2,4,1
23:00,1BLTE,17.612,2.786,1.045,0.085,22.007,0.984,1.264,1.104,5,5,10,1
2:15,4CLTE,7.68,2.425,0.699,0.035,11.064,0.381,1.071,1.021,4,2,6,0
2:00,6ALTE,2.223,0.808,0.285,0.028,9.233,0.46,0.616,0.01,3,2,5,0
8:30,3ALTE,5.672,0.995,0.327,0.04,21.573,1.33,1.045,1.015,3,2,5,1
20:00,9ALTE,5.255,0.808,0.186,0.032,10.332,0.485,1.101,1.061,4,3,7,0
22:15,10CLTE,11.343,2.587,0.772,0.083,7.996,0.447,1.333,1.035,5,4,9,1
20:00,10ALTE,7.68,0.909,0.284,0.035,16.256,0.778,1.071,1.021,3,2,5,0
7:15,5CLTE,3.383,0.498,0.026,0.006,0.67,0.115,1.025,0.995,3,2,5,1
9:15,4ALTE,4.648,1.011,0.323,0.033,11.405,0.909,1.061,1.021,4,3,7,0
4:15,10BLTE,0.303,0.404,0.022,0.006,0.562,0.081,1.031,1.011,2,2,4,0
20:30,5CLTE,13.035,2.687,0.648,0.058,15.115,0.718,1.224,1.144,5,4,9,1
21:30,10ALTE,12.53,3.234,0.855,0.07,22.085,1.071,1.172,1.061,5,4,9,0
6:00,6WLTE,0.199,0.995,0.066,0.011,3.47,0.229,1.025,0.01,3,2,5,1
23:45,9BLTE,6.366,0.909,0.504,0.05,11.498,0.627,1.112,1.031,3,3,6,0
7:45,3BLTE,9.196,1.819,0.461,0.04,35.937,0.396,1.132,1.101,4,3,7,0
22:15,3ALTE,11.722,1.314,0.283,0.032,12.762,0.473,1.112,1.061,3,3,6,0
13:30,4BLTE,30.012,7.478,3.776,0.224,69.861,5.269,1.698,1.334,9,6,15,0
5:00,6BLTE,5.356,6.063,5.743,0.842,58.717,46.721,1.071,0.01,3,2,5,0
10:15,9ALTE,1.095,1.095,0.902,0.022,22.626,0.314,1.005,0.995,2,2,4,1
4:15,5BLTE,5.274,0.498,0.012,0.005,3.783,0.242,1.015,1.005,2,2,4,1
4:30,7ULTE,0.909,3.537,0.481,0.046,18.096,0.505,1.112,0.01,4,2,6,0
12:30,4BLTE,27.081,4.951,1.008,0.12,26.689,1.908,1.566,1.253,9,6,15,0
14:15,9ALTE,20.513,2.324,0.719,0.112,30.255,0.544,1.496,1.142,6,5,11,0
16:15,9ALTE,3.84,0.808,0.154,0.027,8.08,0.887,1.071,1.021,4,2,6,0
0:15,10ALTE,8.589,1.92,0.81,0.047,23.615,0.806,1.081,1.031,3,3,6,0
5:15,9BLTE,0.796,0.398,0.029,0.013,0.85,0.154,0.995,0.995,2,2,4,1
0:15,7CLTE,0.1,0.597,0.136,0.014,4.216,0.215,1.025,0.01,2,1,3,1
7:00,10CLTE,1.791,0.398,0.022,0.02,0.262,0.362,1.005,0.995,3,2,5,1
1:00,7CLTE,0.202,0.808,0.633,0.053,27.011,0.887,1.041,0.01,3,2,5,0
13:15,1ALTE,22.534,2.122,0.648,0.145,17.819,1.345,1.485,1.172,6,5,11,0
15:30,7ULTE,2.324,6.265,0.798,0.101,21.461,2.687,1.475,0.01,7,3,10,0
7:45,6BLTE,6.467,0.707,0.207,0.033,9.565,1.245,1.061,0.01,3,2,5,0
11:15,7VLTE,2.021,3.537,0.392,0.069,18.359,4.147,1.253,0.01,5,3,8,0
0:15,10CLTE,7.96,1.493,0.49,0.053,8.406,0.39,1.134,1.015,4,3,7,1
23:30,10BLTE,4.345,0.606,0.123,0.018,10.528,0.484,1.051,1.031,3,2,5,0
4:15,10CLTE,1.819,0.404,0.021,0.009,0.966,0.101,1.021,1.011,2,1,3,0
19:15,6CLTE,11.52,1.213,0.557,0.049,26.591,0.785,1.122,0.01,5,2,7,0
14:45,3BLTE,22.433,2.93,0.74,0.084,23.7,1.029,1.374,1.243,6,6,12,0
19:00,8CLTE,5.255,1.011,0.189,0.038,6.228,0.721,1.101,1.031,4,3,7,0
14:30,10ALTE,12.328,1.213,0.187,0.041,6.216,0.467,1.152,1.091,4,4,8,0
18:45,6ALTE,9.903,2.122,1.219,0.056,105.118,0.826,1.162,0.01,4,3,7,0
15:30,5BLTE,24.252,2.728,0.957,0.086,29.914,1.07,1.465,1.182,8,5,13,0
10:45,8ALTE,13.035,4.478,1.616,0.112,28.971,1.352,1.254,1.045,5,4,9,1
3:00,5ALTE,1.213,0.606,0.185,0.026,4.137,0.34,1.011,1.011,2,1,3,0
5:00,6ALTE,4.279,0.498,0.072,0.04,2.618,0.323,1.035,0.01,3,2,5,1
9:30,6CLTE,5.457,0.707,0.153,0.024,8.409,1.02,1.051,0.01,3,2,5,0
9:45,8BLTE,22.837,4.143,0.936,0.103,39.397,1.493,1.415,1.253,6,5,11,0
17:15,8BLTE,16.875,2.728,0.795,0.085,23.549,1.214,1.273,1.081,5,4,9,0
6:30,7WLTE,0.505,1.213,0.304,0.027,11.686,0.505,1.071,0.01,3,2,5,0
21:45,4CLTE,15.622,1.99,0.3,0.043,12.605,0.696,1.184,1.134,4,4,8,1
21:30,5ALTE,5.861,0.808,0.145,0.028,5.875,0.451,1.091,1.041,4,3,7,0
4:15,3ALTE,2.488,0.498,0.066,0.01,4.297,0.244,1.005,0.995,2,2,4,1
0:45,7ULTE,0.505,1.213,0.128,0.022,5.88,0.493,1.081,0.01,3,2,5,0
11:30,7BLTE,0.299,0.896,0.172,0.062,16.602,21.594,1.164,0.01,4,2,6,1
0:30,8ALTE,13.035,1.692,0.69,0.083,60.076,0.973,1.134,1.055,4,3,7,1
10:45,8BLTE,21.018,5.255,1.353,0.117,21.891,1.554,1.485,1.405,7,6,13,0
11:15,5CLTE,24.959,2.829,0.775,0.155,39.347,9.206,1.516,1.132,8,5,13,0
10:15,4CLTE,17.482,2.829,0.575,0.058,42.382,0.716,1.253,1.243,5,5,10,0
1:15,5ALTE,1.819,0.505,0.041,0.011,1.852,0.199,1.021,1.011,2,2,4,0
1:15,7ALTE,0.202,0.707,0.257,0.034,15.427,0.996,1.011,0.01,3,2,5,0
15:15,7VLTE,2.223,3.335,0.397,0.051,15.414,0.579,1.374,0.01,6,3,9,0
4:00,5CLTE,3.881,0.498,0.096,0.013,4.526,0.131,1.025,0.995,3,2,5,1
16:15,3BLTE,17.886,2.526,0.759,0.057,51.627,0.647,1.213,1.081,4,4,8,0
